000000000000000 1.3225747015e+01 3.4272950088e-04
100000000000000 1.1854655080e+01 8.6994906764e-05
010000000000000 9.0560925784e+00 5.2977757996e-06
110000000000000 7.6732895576e+00 1.3290761160e-06
001000000000000 1.2519535481e+01 1.6914054130e-04
101000000000000 9.0016828074e+00 5.0172265506e-06
011000000000000 1.1181236085e+01 4.4364099751e-05
111000000000000 7.6516723251e+00 1.3006534847e-06
000100000000000 8.9697801741e+00 4.8596900867e-06
100100000000000 8.6803432658e+00 3.6383772050e-06
010100000000000 4.6842146375e+00 6.6897688178e-08
110100000000000 4.3830666433e+00 4.9502165494e-08
001100000000000 1.0573785865e+01 2.4166813730e-05
101100000000000 8.1375882179e+00 2.1144245848e-06
011100000000000 9.1195753688e+00 5.6449981078e-06
111100000000000 6.6716666359e+00 4.8814691139e-07
000010000000000 8.2638703386e+00 2.3990308235e-06
100010000000000 5.4312034938e+00 1.4119660296e-07
010010000000000 5.5480504429e+00 1.5869755414e-07
110010000000000 2.7036725122e+00 9.2315067937e-09
001010000000000 7.8072434716e+00 1.5195860545e-06
101010000000000 2.8278158880e+00 1.0451710619e-08
011010000000000 7.9227786163e+00 1.7056957806e-06
111010000000000 2.9316399468e+00 1.1595182608e-08
000110000000000 7.3477558097e+00 9.5978143081e-07
100110000000000 5.5967439915e+00 1.6661633332e-07
010110000000000 4.5160248143e+00 5.6541483327e-08
110110000000000 2.7533019102e+00 9.7012203102e-09
001110000000000 9.2013461677e+00 6.1259917478e-06
101110000000000 5.3035736107e+00 1.2427829723e-07
011110000000000 9.2009702127e+00 6.1236890836e-06
111110000000000 5.2914865698e+00 1.2278518222e-07
000001000000000 8.8572363090e+00 4.3424156846e-06
100001000000000 8.6273213004e+00 3.4504884270e-06
010001000000000 4.4086188443e+00 5.0783353653e-08
110001000000000 4.1669927498e+00 3.9882695074e-08
001001000000000 1.0325294954e+01 1.8849557659e-05
101001000000000 7.9486192063e+00 1.7503463803e-06
011001000000000 8.7080325293e+00 3.7405289164e-06
111001000000000 6.3196456961e+00 3.4329683076e-07
000101000000000 4.0556763029e+00 3.5681276217e-08
100101000000000 4.9074163209e+00 8.3626971490e-08
010101000000000 -5.0885226155e-01 3.7161292563e-10
110101000000000 3.3117667058e-01 8.6081681397e-10
001101000000000 7.8339521725e+00 1.5607190837e-06
101101000000000 6.5389314519e+00 4.2746876633e-07
011101000000000 6.1007786485e+00 2.7581446768e-07
111101000000000 4.7940468419e+00 7.4663892953e-08
000011000000000 4.4811427555e+00 5.4603202129e-08
100011000000000 2.7896528370e+00 1.0060356582e-08
010011000000000 1.4863598319e+00 2.7327532146e-09
110011000000000 -2.1684117252e-01 4.9763350835e-10
001011000000000 6.1987860673e+00 3.0421535034e-07
101011000000000 2.3605354100e+00 6.5501318726e-09
011011000000000 6.0353581841e+00 2.5834811457e-07
111011000000000 2.1853964410e+00 5.4977901115e-09
000111000000000 3.0194350616e+00 1.2659207730e-08
100111000000000 2.4096001697e+00 6.8795272939e-09
010111000000000 -9.1258961659e-02 5.6422104018e-10
110111000000000 -7.1280493949e-01 3.0305069814e-10
001111000000000 7.0472955984e+00 7.1069642606e-07
101111000000000 4.2906999678e+00 4.5134627262e-08
011111000000000 6.7679566156e+00 5.3748797530e-07
111111000000000 3.9996498990e+00 3.3737152280e-08
000000100000000 1.4206817213e+01 9.1416557292e-04
100000100000000 1.1201370365e+01 4.5266391993e-05
