000000000000000 8.8312664934e+00 6.2778614044e-04
100000000000000 7.5093999562e+00 1.6739110670e-04
010000000000000 5.5550138978e+00 2.3711187239e-05
110000000000000 4.2331473895e+00 6.3222835486e-06
001000000000000 8.1018532807e+00 3.0271336120e-04
101000000000000 5.4384180884e+00 2.1101648445e-05
011000000000000 6.8649448097e+00 8.7871707730e-05
111000000000000 4.2015096462e+00 6.1253917930e-06
000100000000000 7.3026695901e+00 1.3612895901e-04
100100000000000 6.6470860925e+00 7.0669859524e-05
010100000000000 3.8926370730e+00 4.4977179567e-06
110100000000000 3.2370536043e+00 2.3349411298e-06
001100000000000 8.2643423338e+00 3.5612272627e-04
101100000000000 6.2671901811e+00 4.8333420415e-05
011100000000000 6.8936539412e+00 9.0430989748e-05
111100000000000 4.8965018174e+00 1.2273407030e-05
000010000000000 6.6609128271e+00 7.1653779438e-05
100010000000000 4.2868532984e+00 6.6711107335e-06
010010000000000 4.5261506151e+00 8.4746867380e-06
110010000000000 2.1520911153e+00 7.8901037370e-07
001010000000000 6.4476252172e+00 5.7890789249e-05
101010000000000 2.7319970334e+00 1.4090702754e-06
011010000000000 6.3522071298e+00 5.2622311570e-05
111010000000000 2.6365789748e+00 1.2808347953e-06
000110000000000 8.5724179935e+00 4.8461321014e-04
100110000000000 6.8646415044e+00 8.7845059823e-05
010110000000000 6.3038758600e+00 5.0139490665e-05
110110000000000 4.5960993998e+00 9.0887053672e-06
001110000000000 1.0050216340e+01 2.1241976091e-03
101110000000000 7.0008711957e+00 1.0066561384e-04
011110000000000 9.8210183310e+00 1.6891004792e-03
111110000000000 6.7716732156e+00 8.0046385867e-05
000001000000000 8.1683362643e+00 3.2352271852e-04
100001000000000 7.0940961328e+00 1.1050151234e-04
010001000000000 4.8920835978e+00 1.2219300040e-05
110001000000000 3.8178434951e+00 4.1735899699e-06
001001000000000 8.9110517460e+00 6.7992657905e-04
101001000000000 6.4952429593e+00 6.0714104408e-05
011001000000000 7.6741432040e+00 1.9736923787e-04
111001000000000 5.2583344461e+00 1.7624104175e-05
000101000000000 6.6397395092e+00 7.0152579956e-05
100101000000000 6.2317824172e+00 4.6651985668e-05
010101000000000 3.2297069212e+00 2.3178499158e-06
110101000000000 2.8217498581e+00 1.5413874193e-06
001101000000000 9.0735409471e+00 7.9988984267e-04
101101000000000 7.3240152000e+00 1.3906594908e-04
011101000000000 7.7028524836e+00 2.0311768863e-04
111101000000000 5.9533267654e+00 3.5313306224e-05
000011000000000 6.3938726607e+00 5.4861165766e-05
100011000000000 4.2674395377e+00 6.5428484407e-06
010011000000000 4.2591103778e+00 6.4885783360e-06
110011000000000 2.1326772836e+00 7.7384038929e-07
001011000000000 7.6527137451e+00 1.9318471804e-04
101011000000000 4.1847119669e+00 6.0233587840e-06
011011000000000 7.5572955867e+00 1.7560350850e-04
111011000000000 4.0892938373e+00 5.4751896354e-06
000111000000000 8.3053779753e+00 3.7104043639e-04
100111000000000 6.8452278918e+00 8.6156117142e-05
010111000000000 6.0368357708e+00 3.8388918807e-05
110111000000000 4.5766857162e+00 8.9139618131e-06
001111000000000 1.1255305016e+01 7.0885642135e-03
101111000000000 8.4535862773e+00 4.3031579741e-04
011111000000000 1.1026106936e+01 5.6366207687e-03
111111000000000 8.2243882263e+00 3.4217465733e-04
000000100000000 9.6220101395e+00 1.3842907781e-03
100000100000000 7.4794955881e+00 1.6245948742e-04
010000100000000 6.4883090048e+00 6.0294571763e-05
110000100000000 4.3457944823e+00 7.0761328911e-06
001000100000000 7.9813738744e+00 2.6835398508e-04
101000100000000 4.4972906679e+00 8.2336032869e-06
011000100000000 6.8870168642e+00 8.9832779688e-05
111000100000000 3.4029336866e+00 2.7562381502e-06
000100100000000 8.0934133829e+00 3.0016924250e-04
100100100000000 6.6171818711e+00 6.8587818461e-05
010100100000000 4.8259323267e+00 1.1437133668e-05
110100100000000 3.3497008438e+00 2.6133526001e-06
001100100000000 8.1438630741e+00 3.1570118481e-04
101100100000000 5.3260629072e+00 1.8859108026e-05
011100100000000 6.9157261425e+00 9.2449191900e-05
111100100000000 4.0979260044e+00 5.5226569654e-06
000010100000000 7.1465524917e+00 1.1645274474e-04
100010100000000 3.9518449489e+00 4.7720597412e-06
010010100000000 5.1543417406e+00 1.5883404389e-05
110010100000000 1.9596342266e+00 6.5087823388e-07
001010100000000 6.0220418295e+00 3.7825175666e-05
101010100000000 1.4857656314e+00 4.0522966676e-07
011010100000000 6.0691752029e+00 3.9650687108e-05
111010100000000 1.5328990337e+00 4.2478679620e-07
000110100000000 9.0580578048e+00 7.8760041935e-04
100110100000000 6.5296333015e+00 6.2838401530e-05
010110100000000 6.9320671322e+00 9.3972313965e-05
110110100000000 4.4036426578e+00 7.4975457389e-06
001110100000000 9.6246330988e+00 1.3879264826e-03
101110100000000 5.7546399404e+00 2.8950081372e-05
011110100000000 9.5379865508e+00 1.2727301865e-03
111110100000000 5.6679934212e+00 2.6547258798e-05
000001100000000 8.9488826322e+00 7.0614154536e-04
100001100000000 7.0539944864e+00 1.0615789495e-04
010001100000000 5.8151814265e+00 3.0756904355e-05
110001100000000 3.9202933096e+00 4.6238439548e-06
001001100000000 8.7803750614e+00 5.9663655105e-04
101001100000000 5.5439182605e+00 2.3449550702e-05
011001100000000 7.6860179803e+00 1.9972692422e-04
111001100000000 4.4495612082e+00 7.8498488952e-06
000101100000000 7.4202860237e+00 1.5311956673e-04
100101100000000 6.1916809175e+00 4.4818185883e-05
010101100000000 4.1528048965e+00 5.8342047740e-06
110101100000000 2.9241998192e+00 1.7076751663e-06
001101100000000 8.9428644093e+00 7.0190459037e-04
101101100000000 6.3726906479e+00 5.3711316900e-05
011101100000000 7.7147274066e+00 2.0554407360e-04
111101100000000 5.1445536742e+00 1.5728694959e-05
000011100000000 6.8693150471e+00 8.8256568310e-05
100011100000000 3.9222339098e+00 4.6328256995e-06
010011100000000 4.8771042250e+00 1.2037626663e-05
110011100000000 1.9300231166e+00 6.3188756193e-07
001011100000000 7.2169330791e+00 1.2494406454e-04
101011100000000 2.9282832867e+00 1.7146626591e-06
011011100000000 7.2640663815e+00 1.3097408195e-04
111011100000000 2.9754166180e+00 1.7974153069e-06
000111100000000 8.7808205083e+00 5.9690238015e-04
100111100000000 6.5000224106e+00 6.1004979074e-05
010111100000000 6.6548297647e+00 7.1219228070e-05
110111100000000 4.3740316959e+00 7.2787909513e-06
001111100000000 1.0819524497e+01 4.5845973919e-03
101111100000000 7.1971577438e+00 1.2249752408e-04
011111100000000 1.0732877878e+01 4.2040808015e-03
